row_index,review_text,cleaned_review,sentiment,predicted_sentiment,prediction_confidence,is_correct,issue,matched_rules,audit_note
5422,"Chất lượng sản phẩm: okla Độ tuổi sử dụng: trẻ con Bao bì/Mẫu mã: tạm Hình ảnh mang tính chất tham khảo nhận xu thôi.gửi hàng ko kiểm tra ốc vít,thiếu tùm lum .nt shop ko gửi bù cho mình.tự nhiên mắc thêm tiền mua ốc vít.v săn sale có ý nghĩa gì 0:06",chất lượng san pham okla độ tuổi sử dụng trẻ con bao bì mẫu mã tạm hình ảnh mang tính chất tham khảo nhận xu thôi gửi hàng khong kiểm tra ốc vít thiếu tùm lum nt shop khong gửi bù cho mình tự nhiên mắc thêm tiền mua ốc vít v săn sale có ý nghĩa gì 0 06,negative,neutral,0.4823075986104992,False,wrong_missing_item,negative_loi_hong,
2193,"hmmmm mơi mặc dc 1 lan thi đã rách, noi chung tiennao cua day, chac t xui nen bị ao rach, giặt 5 lần vẫn có lông nha,mặc thi bị dính lên người ấy",hmmmm mơi mặc duoc 1 lan thi đã rách noi chung tiennao cua day chac t xui nen bị ao rach giặt 5 lần vẫn có lông nha mặc thi bị dính lên người ấy,negative,neutral,0.4844543699152429,False,product_quality,negative_loi_hong,
3976,Bao bì: đơn giản Kinh nghiệm sử dụng: 2 lần 1 ngày Dùng được gần tháng cảm giác như không có tác dụng. 0:04,bao bì đơn giản kinh nghiệm sử dụng 2 lần 1 ngày dùng duoc gần tháng cảm giác như khong có tác dụng 0 04,negative,neutral,0.4900333657710726,False,product_quality,negative_loi_hong,
4097,"giao hàng ổn, đóng gói ổn, mình thấy mng khen tốt lắm, xài mới 1 tuần mà sáng hẳn lên, riêng mình thì không, nó thâm và sạm thêm nhe, mà mình lỡ mua thêm 1 tuýp rồi, không biết phải làm sao nữa, cơ địa mình không bị thâm nma xài xong bị thâm thêm ă, hình ảnh và video chỉ mang tính chất nhận xu",giao hàng ổn đóng gói ổn mình thấy moi nguoi khen tốt lắm xài mới 1 tuần mà sáng hẳn lên riêng mình thì khong nó thâm và sạm thêm nhe mà mình lỡ mua thêm 1 tuýp rồi khong biết phải làm sao nữa cơ địa mình khong bị thâm nma xài xong bị thâm thêm ă hình ảnh và video chỉ mang tính chất nhận xu,negative,neutral,0.4951709722091598,False,product_quality,negative_loi_hong,
662,Độ mạnh: trung bình thôi vì có 2 nấc. Nấc 2 mát nhưng nấc 1 quá nhẹ. Chỉ dùng nấc 2 pin nhanh hết lắm Thời lượng pin: pin đặt loại 20 cell 1 cục nhưng shop gửi 2 cục 10 cell Chất liệu: tạm ổn. Bulong cố định thân quạt vao đế bị rời nhưng xoáy lại được. So với tầm giá có quạt rẻ hơn nhưng tốt hơn sp này. Do lỡ việc không kịp trả hàng trong thgian nên dùng tạm phải sạc 2 lần pin 10 cell 0:12 0:18,độ mạnh trung bình thôi vì có 2 nấc nấc 2 mát nhưng nấc 1 quá nhẹ chỉ dùng nấc 2 pin nhanh hết lắm thời lượng pin pin đặt loại 20 cell 1 cục nhưng shop gửi 2 cục 10 cell chất liệu tạm ổn bulong cố định thân quạt vao đế bị rời nhưng xoáy lại duoc so với tầm giá có quạt rẻ hơn nhưng tốt hơn san pham này do lỡ việc khong kịp trả hàng trong thgian nên dùng tạm phải sạc 2 lần pin 10 cell 0 12 0 18,negative,neutral,0.49557787226505,False,product_quality,negative_loi_hong,
2203,Chất liệu: vair Màu sắc: đỏ mận Áo nhiều chỉ thừa Vải cũng mỏng mỏng Giá tiền … Nói chung độ hoàn thiện chưa tốt lắm,chất liệu vair màu sắc đỏ mận áo nhiều chỉ thừa vải cũng mỏng mỏng giá tiền nói chung độ hoàn thiện chua tốt lắm,negative,neutral,0.5002949179069819,False,product_quality,negative_loi_hong,
5360,"Giao hàng nhanh, sp bị vết méo phần ghế ngồi, không được cứng cáp nhưng thôi giá 580k thì sử dụng tạm vì lười trả hàng 0:12",giao hàng nhanh san pham bị vết méo phần ghế ngồi khong duoc cứng cáp nhưng thôi giá 580k thì sử dụng tạm vì lười trả hàng 0 12,negative,neutral,0.5033844797199676,False,product_quality,negative_loi_hong,
2100,"shop giao hàng nhanh, mình nhắn tin shop đổi size L shop ok rồi lại gửi size M, chỉ thừa nhiều ạ 0:04",shop giao hàng nhanh mình nhắn tin shop đổi size l shop ok rồi lại gửi size m chỉ thừa nhiều ạ 0 04,negative,neutral,0.5140556347045836,False,product_attribute,,
4380,Chất liệu: bạc Đúng với mô tả: đúng mô tả Hơi nhỏ đeo đc 1 tối rơi mất,chất liệu bạc đúng với mô tả đúng mô tả hơi nhỏ đeo duoc 1 tối rơi mất,negative,neutral,0.517308313986705,False,product_attribute,,
3116,Hàng dùng rồi mà lại đưa cho khách là sao vậy mấy má ??????????,hàng dùng rồi mà lại đưa cho khách là sao vậy mấy má,negative,neutral,0.5218576610559164,False,product_quality,,
312,"Giao nhanh, săn được với giá 18k nhưng mà nghe được thời gian đầu rất ok còn thời gian sau kết nối không vào, chỉ nghe được 1 bên rất chán 0:08",giao nhanh săn duoc với giá 18k nhưng mà nghe duoc thời gian đầu rất ok còn thời gian sau kết nối khong vào chỉ nghe duoc 1 bên rất chán 0 08,negative,neutral,0.523075909786629,False,product_quality,negative_loi_hong,
1895,"Vải áo ok với giá này thì hong đòi hòi gì thêm nma huhu shop giao nhầm áo cho mình,mà thôi hong sao hoan hỉ mong shop khắc phục để tránh nhầm lẫn ạ🤍 0:09",vải áo ok với giá này thì khong đòi hòi gì thêm nma huhu shop giao nhầm áo cho mình mà thôi khong sao hoan hỉ mong shop khắc phục để tránh nhầm lẫn ạ 0 09,negative,neutral,0.5248592789330598,False,wrong_missing_item,negative_loi_hong,
774,Chất lượng sản phẩm: tuot pin nhanh,chất lượng san pham tuot pin nhanh,negative,neutral,0.532754921517171,False,product_quality,,
5004,"Ăn cũng được thoi nhưng mà ngán quá, với lại bánh tráng dai nữa, ăn được mấy cuốn là ngấy ròi, cay nữa trơi ơiui cay quá ko ăn đượt",ăn cũng duoc thoi nhưng mà ngán quá với lại bánh tráng dai nữa ăn duoc mấy cuốn là ngấy ròi cay nữa trơi ơiui cay quá khong ăn đượt,negative,neutral,0.5409913676934377,False,product_quality,negative_loi_hong,
5068,"Mềm dẻo: Bình thường Giòn: Tạm Mình ăn thì không sao nhưng em mình ăn thì nôn hết, nôn sạch. 😰😰",mềm dẻo binh thuong giòn tạm mình ăn thì khong sao nhưng em mình ăn thì nôn hết nôn sạch,negative,neutral,0.5473866193280295,False,product_quality,neutral_tam_binh_thuong;negative_loi_hong,negative_may_be_mild_or_neutral
783,"Đúng với mô tả: shop giao nhầm màu, quạt hơi ồn 1 irvibpv02t",đúng với mô tả shop giao nhầm màu quạt hơi ồn 1 irvibpv02t,negative,neutral,0.5479255319444896,False,product_attribute,,
2204,"Mình thấy vải hơi mỏng, tiền nào của nấy thui. Theo số đo của mình thì mọi người nên tăng 1 size cho thoai mái, hơi ôm quá, đường may khong chắc chắn, bị bung và chỉ thừa nhiều",mình thấy vải hơi mỏng tiền nào của nấy thui theo số đo của mình thì moi nguoi nên tăng 1 size cho thoai mái hơi ôm quá đường may khong chắc chắn bị bung và chỉ thừa nhiều,negative,neutral,0.5728115968792012,False,product_quality,negative_loi_hong,
1609,"Hàng mỏng, để 2loại,2 giá khác nhau mà vẫn là 1",hàng mỏng để 2loại 2 giá khác nhau mà vẫn là 1,negative,neutral,0.584290598038345,False,product_attribute,,
3244,Mua kính cường lực chống nhìn trộm mà giao loại bình thường,mua kính cường lực chống nhìn trộm mà giao loại binh thuong,negative,neutral,0.5866302271262218,False,wrong_missing_item,neutral_tam_binh_thuong;negative_loi_hong,negative_may_be_mild_or_neutral
1449,"thảm ok nhưng hơi bé quá, tg giao hàng ổn, đóng gói chưa tốt lắm đâu",thảm ok nhưng hơi bé quá tg giao hàng ổn đóng gói chua tốt lắm đâu,negative,neutral,0.604012920230941,False,product_attribute,negative_loi_hong,
2052,"Chất liệu: tốt Màu sắc: đẹp Em có mua áo màu xanh khá lâu rồi và mặc thấy đẹp nên em có mua thêm màu xám. Mà nay form lại ko đẹp như áo xanh, mặc lên nhìn béo á ko che khuyết điểm như áo cũ. Áo cũ e mặc có thắt eo, áo này nhìn tròn ủm lun. Do áo mới dài hơn mẫu cũ và form nhỏ hơn (như ảnh). Mặc dù shop cải tiến chất vải dày đẹp hơn nhé mọi người nhưng ko hiểu sao vải cũ xấu và mỏng hơn e lại mặc đẹp hơn 🤣. Về chiều dài thì e ko ưng lắm, e muốn như mẫu cũ, còn chiều rộng thì có thể do áo mới nên chưa bị giãn vì áo kia e mặc nhiều á. E sẽ tích cực giặt áo thật nhiều để nó giãn như áo cũ. Ai ốm ốm mặc sẽ đẹp, còn tròn thì nên mua màu tối nhé 0:05",chất liệu tốt màu sắc đẹp em có mua áo màu xanh khá lâu rồi và mặc thấy đẹp nên em có mua thêm màu xám mà nay form lại khong đẹp như áo xanh mặc lên nhìn béo á khong che khuyết điểm như áo cũ áo cũ e mặc có thắt eo áo này nhìn tròn ủm lun do áo mới dài hơn mẫu cũ và form nhỏ hơn như ảnh mặc dù shop cải tiến chất vải dày đẹp hơn nhé moi nguoi nhưng khong hiểu sao vải cũ xấu và mỏng hơn e lại mặc đẹp hơn về chiều dài thì e khong ưng lắm e muốn như mẫu cũ còn chiều rộng thì có thể do áo mới nên chua bị giãn vì áo kia e mặc nhiều á e sẽ tích cực giặt áo thật nhiều để nó giãn như áo cũ ai ốm ốm mặc sẽ đẹp còn tròn thì nên mua màu tối nhé 0 05,negative,neutral,0.6067300705798496,False,product_attribute,negative_loi_hong,
949,Khont dung voi mota nhe khong cho cat thi lam tap fuoc ha ban oi,khont dung voi mota nhe khong cho cat thi lam tap fuoc ha ban oi,negative,neutral,0.6112644602904701,False,product_attribute,negative_loi_hong,
4919,1* vì ship quá lâu 0:06,1 vì ship quá lâu 0 06,negative,neutral,0.6130971476458601,False,shipping_delivery,,
4691,Màu sắc: bt Chất liệu: no ok Mình mới đeo lên tai có 3-4 ngày kể từ lúc nhận mà nó đã chuyển màu đen thui ở phần đeo rôdi. Bông tai nhỏ cute đáng yêu nhưng chất lượng có vẻ ko ổn áp lắmbt 0:08,màu sắc binh thuong chất liệu no ok mình mới đeo lên tai có 3 4 ngày kể từ lúc nhận mà nó đã chuyển màu đen thui ở phần đeo rôdi bông tai nhỏ cute đáng yêu nhưng chất lượng có vẻ khong ổn áp lắmbt 0 08,negative,neutral,0.6149266440787696,False,product_quality,neutral_tam_binh_thuong;negative_loi_hong,negative_may_be_mild_or_neutral
2189,"giá tầm trung nhung áo mỏng vl, tuy k lộ nhưng mặc vài lần là giãn thôi.",giá tầm trung nhung áo mỏng vl tuy khong lộ nhưng mặc vài lần là giãn thôi,negative,neutral,0.6187291731193167,False,product_quality,negative_loi_hong,
4056,Công dụng: kem dưỡng trắng da Dành cho da: phù hợp mọi loại da Mùi hương: chưa xài chưa biết thấy nhiều người xài mua thử mà sao nhỏ xíu ta😑 0:04,công dụng kem dưỡng trắng da dành cho da phù hợp mọi loại da mùi hương chua xài chua biết thấy nhiều người xài mua thử mà sao nhỏ xíu ta 0 04,negative,neutral,0.6203353985152151,False,product_attribute,negative_loi_hong,
730,ằm mình dùng đc 1 ngày thì n bị chập chờn,ằm mình dùng duoc 1 ngày thì n bị chập chờn,negative,neutral,0.635733871740744,False,product_quality,,
4957,Hương vị: banh trang thì khó gỡ rách trùm lum bánh nhỏ mỏng đề nghị chủ shop ra loại bánh tráng gỡ gỡ tý sẽ ngon hơn Bao bì/Mẫu mã: gói hàng cẩn thận okeee Nếu có 10 điểm chỉ được 6 điểm tạm ổn,hương vị banh trang thì khó gỡ rách trùm lum bánh nhỏ mỏng đề nghị chủ shop ra loại bánh tráng gỡ gỡ tý sẽ ngon hơn bao bì mẫu mã gói hàng cẩn thận okeee nếu có 10 điểm chỉ duoc 6 điểm tạm ổn,negative,neutral,0.6391570797314841,False,product_quality,,
3073,"2 lần trước mình mua dùng ok nên mua lại, đợt này seal tự lấy bụi quá dỏm, kéo được 1 nửa đứt ngang. Thế là phải tự cân chỉnh dán thủ công, là tự dán dữ chưa :))) Cho shop thêm 1 sao vì đọc note giao đúng màu dây quấn sạc 0:04",2 lần trước mình mua dùng ok nên mua lại đợt này seal tự lấy bụi quá dỏm kéo duoc 1 nửa đứt ngang thế là phải tự cân chỉnh dán thủ công là tự dán dữ chua cho shop thêm 1 sao vì đọc note giao đúng màu dây quấn sạc 0 04,negative,neutral,0.6421730384919587,False,product_quality,negative_loi_hong,
387,"Tư vấn nhiệt tình. Đóng hàng ok. Nhưng mà mình xui hay sao nhận được cái tai nghe bắt bluetooth yếu lắm lúc đầu mới về thì kết nối được cả 2 tai nhưng sau 1 ngày thì nó chỉ còn 1 tai thôi, âm thanh đôi lúc cũng chập chờn 0:07 1 t*****3",tư vấn nhiệt tình đóng hàng ok nhưng mà mình xui hay sao nhận duoc cái tai nghe bắt bluetooth yếu lắm lúc đầu mới về thì kết nối duoc cả 2 tai nhưng sau 1 ngày thì nó chỉ còn 1 tai thôi âm thanh đôi lúc cũng chập chờn 0 07 1 t 3,negative,neutral,0.6554308682001518,False,product_quality,,
4412,"Giao hàng nha đóng gói cẩn thận đẹp, sản phẩm cũng ok nhưng cái chốt chỉ là bi nhỏ nên cảm thấy ko chắc chắn lắm 0:04",giao hàng nha đóng gói cẩn thận đẹp san pham cũng ok nhưng cái chốt chỉ là bi nhỏ nên cảm thấy khong chắc chắn lắm 0 04,negative,neutral,0.7172119375080305,False,product_attribute,negative_loi_hong,
2479,Size nhỏ,size nhỏ,negative,neutral,0.718753476518795,False,product_attribute,,
409,"loa binh thường , ko xuất sắc mua dc giá 209k nên tìm sản phẩm khác 0:08",loa binh thường khong xuất sắc mua duoc giá 209k nên tìm san pham khác 0 08,negative,neutral,0.771052698328639,False,product_quality,negative_loi_hong,
2954,"Chất lượng: binh thuong Độ bền: khong ben Mua 2 lần đều tệ, chạm nhẹ 1 xíu là xước, nứt. Do đã dán vào đt rồi nên không chụp hình hay quay phim được, hình ảnh chỉ mang tính chất nhận xu và đánh giá tệ so vs giá 0:12 0:05",chất lượng binh thuong độ bền khong ben mua 2 lần đều tệ chạm nhẹ 1 xíu là xước nứt do đã dán vào đt rồi nên khong chụp hình hay quay phim duoc hình ảnh chỉ mang tính chất nhận xu và đánh giá tệ so vs giá 0 12 0 05,negative,neutral,0.7840577768999435,False,product_quality,neutral_tam_binh_thuong;negative_loi_hong,negative_may_be_mild_or_neutral
622,Chất lượng sản phẩm: tamj on Tính năng nổi bật: ko biết Ko nét lắm hơi to cồng kềnh thiết lập camera đơn giản ok,chất lượng san pham tamj on tính năng nổi bật khong biết khong nét lắm hơi to cồng kềnh thiết lập camera đơn giản ok,negative,neutral,0.8110282186796736,False,product_quality,negative_loi_hong,
1986,"Chất vải của áo phù hợp với giá tiền, tuy nhiên đường bo cổ áo màu xấu, bị vênh lên rất thô.",chất vải của áo phù hợp với giá tiền tuy nhiên đường bo cổ áo màu xấu bị vênh lên rất thô,negative,neutral,0.812915636419291,False,product_attribute,,
1348,Hàng nhận khác ảnh shop đăng nên không biết chất lượng có tốt như loại kia không. Shop giao đủ hàng. Thời gian giao hàng nhanh. 0:04,hàng nhận khác ảnh shop đăng nên khong biết chất lượng có tốt như loại kia khong shop giao đủ hàng thời gian giao hàng nhanh 0 04,negative,neutral,0.8164367911040685,False,product_attribute,negative_loi_hong,
2657,Đóng gói sơ sài chất lượng thì chx sài chx bt,đóng gói sơ sài chất lượng thì chua sài chua binh thuong,negative,neutral,0.8383933740883311,False,packaging,neutral_tam_binh_thuong;negative_loi_hong,negative_may_be_mild_or_neutral
4011,Vừa nhận được hàng sao bao ngày chờ đợi vật vã chưa dùng chưa biết kết quả nhưng giao quá lâu 😶 0:05,vừa nhận duoc hàng sao bao ngày chờ đợi vật vã chua dùng chua biết kết quả nhưng giao quá lâu 0 05,negative,neutral,0.901123333691587,False,shipping_delivery,negative_loi_hong,
146,"Chất liệu cũng bình thuờng thôi ạ, cũng như hàng ngoài chợ ạ, hàng to hơn giá rẻ hơn, mà mua k tốn ship tiện khỏi đi mua. 0:04 1 toan17tb",chất liệu cũng bình thuờng thôi ạ cũng như hàng ngoài chợ ạ hàng to hơn giá rẻ hơn mà mua khong tốn ship tiện khỏi đi mua 0 04 1 toan17tb,neutral,negative,0.3605165393830927,False,no_issue,negative_loi_hong,neutral_but_has_clear_negative_signal
5537,0:15 1 thuphngg387,0 15 1 thuphngg387,neutral,negative,0.38670616446311085,False,spam_irrelevant,negative_loi_hong,neutral_but_has_clear_negative_signal
4802,Lần này mua là lần thứ 3 rồi nên k cần nhận xét nhiều về chất lượng nữa ^^ 0:06,lần này mua là lần thứ 3 rồi nên khong cần nhận xét nhiều về chất lượng nữa 0 06,neutral,negative,0.38766883844187283,False,no_issue,negative_loi_hong,neutral_but_has_clear_negative_signal
2672,Chất lượng sản phẩm: ko Đúng với mô tả: ok Không có thời gian qua bố ik chs vs m nx đâu là mẫu xe của bạn chính xác là một biểu tượng của m cx v còn j 0:09,chất lượng san pham khong đúng với mô tả ok khong có thời gian qua bố ik chs vs m nx đâu là mẫu xe của bạn chính xác là một biểu tượng của m cx v còn j 0 09,neutral,negative,0.3925271921150654,False,spam_irrelevant,negative_loi_hong,neutral_but_has_clear_negative_signal
4860,Đúng với mô tả: khá nhỏ không bền,đúng với mô tả khá nhỏ khong bền,neutral,negative,0.40321274023991444,False,product_attribute,negative_loi_hong,neutral_but_has_clear_negative_signal
2597,Dưa chuột nếp tươi ngon 10k/kg Xoài keo vàng 12k/kg E sẵn ak☺️☺️,dưa chuột nếp tươi ngon 10k kg xoài keo vàng 12k kg e sẵn ak,neutral,negative,0.4136927312392367,False,spam_irrelevant,negative_loi_hong,neutral_but_has_clear_negative_signal
1445,"Hàng có chất lượng tàm tạm , đóng gói và giao hàng khá chậm, trãi nghiệm...",hàng có chất lượng tàm tạm đóng gói và giao hàng khá chậm trãi nghiệm,neutral,negative,0.42980407587274505,False,shipping_delivery,,
3776,Hhanna ghậh bbbB là một bagjjauua h. B hqhnanj nnammal ₫)1 hhqq,hhanna ghậh bbbb là một bagjjauua h b hqhnanj nnammal 1 hhqq,neutral,negative,0.43165295179466107,False,spam_irrelevant,,
2600,"Sạc to bự, nặng, cầm đi du lịch thì hơi bất tiện, sạc được nhiều lần (độ 3-4 lần sạc), có cả chân sạc type C và ip",sạc to bự nặng cầm đi du lịch thì hơi bất tiện sạc duoc nhiều lần độ 3 4 lần sạc có cả chân sạc type c và ip,neutral,negative,0.4352661322880231,False,product_attribute,,
1263,10 cái móc bằng nhựa thì ukie. Nhưng mà nên bán hàng có tâm nha shop ơi 0:05,10 cái móc bằng nhựa thì ukie nhưng mà nên bán hàng có tâm nha shop ơi 0 05,neutral,negative,0.43626432633900913,False,no_issue,,
768,Đúng với mô tả: ddungs vs mo tar Chất lượng sản phẩm: ổn Mk thấy quạt hơi bất tiện tắt đi lại bấm số lên lại từ đầu,đúng với mô tả ddungs vs mo tar chất lượng san pham ổn mk thấy quạt hơi bất tiện tắt đi lại bấm số lên lại từ đầu,neutral,negative,0.4444163876374118,False,product_quality,,
4396,": Để đảm bảo an toàn cho Ví, tuyệt đối KHÔNG cung cấp OTP/mật khẩu Ví MoMo, KHÔNG cho người khác sử dụng Ví, và KHÔNG thiết lập thanh toán Ví với tài khoản của người dùng khác.",để đảm bảo an toàn cho ví tuyệt đối khong cung cấp otp mật khẩu ví momo khong cho người khác sử dụng ví và khong thiết lập thanh toán ví với tài khoản của người dùng khác,neutral,negative,0.45413235825776704,False,spam_irrelevant,negative_loi_hong,neutral_but_has_clear_negative_signal
1557,Máy dùng ok nma lúc mới dùng ko quen nó giật cho ting ng luôn . Mn dùng thì lên làm quen dần,máy dùng ok nma lúc mới dùng khong quen nó giật cho ting ng luôn moi nguoi dùng thì lên làm quen dần,neutral,negative,0.47219627842110395,False,product_quality,negative_loi_hong,neutral_but_has_clear_negative_signal
5395,Xe lắp vào ok nhưng shop đóng gói hàng nêm chú ý tách riêng ra như những shop khác dễ lắp ráp hơn. Hắn dính đùm lại mà cũng ko có tờ hướng dẫn sử dụng,xe lắp vào ok nhưng shop đóng gói hàng nêm chú ý tách riêng ra như những shop khác dễ lắp ráp hơn hắn dính đùm lại mà cũng khong có tờ hướng dẫn sử dụng,neutral,negative,0.4807156349929596,False,packaging,negative_loi_hong,neutral_but_has_clear_negative_signal
1455,Hơi nhỏ hơn lần trước mình giao,hơi nhỏ hơn lần trước mình giao,neutral,negative,0.4899228156455729,False,product_attribute,,
3861,tone lạnh có che khuyết điểm trước tô nhưng nó lạ lắm 🥹,tone lạnh có che khuyết điểm trước tô nhưng nó lạ lắm,neutral,negative,0.5098642226240749,False,no_issue,negative_loi_hong,neutral_but_has_clear_negative_signal
3541,"Hộp có dấu hiệu bị khui với ko coa tem niêm phong, trên son cũng vậy nên thấy hơi sợ nha dù mình đặt shop cũng mấy lần r 0:05",hộp có dấu hiệu bị khui với khong coa tem niêm phong trên son cũng vậy nên thấy hơi sợ nha dù mình đặt shop cũng mấy lần r 0 05,neutral,negative,0.5351015260017319,False,product_quality,negative_loi_hong,neutral_but_has_clear_negative_signal
5439,Đặt màu đỏ nhưng shop lại giao màu xanh. Con thì cứ đòi đúng màu đỏ mới chịu. Nhưng vì hàng cồng kềnh nên cũng ko muốn hoàn hàng. 0:05,đặt màu đỏ nhưng shop lại giao màu xanh con thì cứ đòi đúng màu đỏ mới chịu nhưng vì hàng cồng kềnh nên cũng khong muốn hoàn hàng 0 05,neutral,negative,0.5359124243819735,False,wrong_missing_item,negative_loi_hong,neutral_but_has_clear_negative_signal;wrong_missing_item_not_negative
4846,Muối tép hành phi bị cay quá huhu Bơ ngon Jevwohfienbowbejed 0:09,muối tép hành phi bị cay quá huhu bơ ngon jevwohfienbowbejed 0 09,neutral,negative,0.5389045275763712,False,product_quality,negative_loi_hong,neutral_but_has_clear_negative_signal
2936,Dễ dán. Nhiều quà tặng nhưng k chống nhìn trộm đc như trong clip. Điểm trung bình,dễ dán nhiều quà tặng nhưng khong chống nhìn trộm duoc như trong clip điểm trung bình,neutral,negative,0.5468153948743735,False,product_quality,negative_loi_hong,neutral_but_has_clear_negative_signal
358,"Giao đúng màu, nhỏ gọn. Cái màu đen thì ok nhưng cái màu trắng thì phần nắp rất ộp ẹc cầm k chắc tay bằng cái màu đen. Cả 2 đều nghe được 2 bên tai nghe được, và kết nối đc vs PC",giao đúng màu nhỏ gọn cái màu đen thì ok nhưng cái màu trắng thì phần nắp rất ộp ẹc cầm khong chắc tay bằng cái màu đen cả 2 đều nghe duoc 2 bên tai nghe duoc và kết nối duoc vs pc,neutral,negative,0.5516580061955638,False,product_quality,negative_loi_hong,neutral_but_has_clear_negative_signal
4998,"Bánh tráng rất khó gỡ, gỡ một cái ăn mà tốn mấy phút 🥲 bánh tráng ăn ngon. Hy vọng CatSky thiết kế bánh tráng dễ gỡ hơn tí",bánh tráng rất khó gỡ gỡ một cái ăn mà tốn mấy phút bánh tráng ăn ngon hy vọng catsky thiết kế bánh tráng dễ gỡ hơn tí,neutral,negative,0.5720412910885596,False,product_quality,,
383,Săn sale 12/12. Giao hành nhanh. Hộp ko đc cứng cáp cho lắm. Tai nghe k cách âm Nói chung tạm ổn . Ko có mút để thay luôm???? 0:12,săn sale 12 12 giao hành nhanh hộp khong duoc cứng cáp cho lắm tai nghe khong cách âm nói chung tạm ổn khong có mút để thay luôm 0 12,neutral,negative,0.5756564007647755,False,wrong_missing_item,negative_loi_hong,neutral_but_has_clear_negative_signal;wrong_missing_item_not_negative
